index,title,group,tagger,tag,lowercase_word,N
385149,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,like,112
385157,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,since,64
385158,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,though,62
385170,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,without,60
385136,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,among,31
385169,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,within,29
385141,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,beyond,28
385146,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,except,24
385135,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADP,although,23
370492,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,rather,174
370262,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,even,127
370340,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,indeed,118
370450,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,perhaps,116
370324,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,however,93
370143,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,also,88
370535,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,simply,81
370142,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,already,78
370184,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,certainly,74
370387,Philosophy_as_a_Humanistic_Discipline,0,perceptron,ADV,merely,62
378300,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,rather,177
378079,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,even,129
378159,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,indeed,122
378262,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,perhaps,118
378140,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,however,93
377958,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,also,88
378343,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,simply,81
378435,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,well,81
377957,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,already,78
377997,Philosophy_as_a_Humanistic_Discipline,0,spacy,ADV,certainly,76
385518,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,rather,176
385300,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,even,129
385377,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,indeed,122
385482,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,perhaps,118
385360,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,however,93
385183,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,also,88
385405,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,least,82
385562,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,simply,81
385182,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,already,78
385652,Philosophy_as_a_Humanistic_Discipline,0,stanford,ADV,well,77
370648,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,either,14
370654,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,yet,8
370646,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,&,3
370655,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,‘,3
370651,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,neither,2
370647,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,butwith,1
370649,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,et,1
370650,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,less,1
370652,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,protest,1
370653,Philosophy_as_a_Humanistic_Discipline,0,perceptron,CONJ,third,1
378464,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,whether,117
378458,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,though,71
378457,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,since,64
378453,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,except,24
378448,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,although,23
378459,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,unless,21
378466,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,yet,20
378452,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,either,18
378460,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,upon,8
378451,Philosophy_as_a_Humanistic_Discipline,0,spacy,CONJ,despite,6
385670,Philosophy_as_a_Humanistic_Discipline,0,stanford,CONJ,yet,23
385667,Philosophy_as_a_Humanistic_Discipline,0,stanford,CONJ,either,22
385668,Philosophy_as_a_Humanistic_Discipline,0,stanford,CONJ,neither,7
385666,Philosophy_as_a_Humanistic_Discipline,0,stanford,CONJ,&,3
385669,Philosophy_as_a_Humanistic_Discipline,0,stanford,CONJ,whether,2
370658,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,another,98
370664,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,every,25
370674,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,whatever,18
370662,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,either,16
370675,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,‘,4
370670,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,neither,3
370676,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,”,3
370659,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,atheist—there,1
370660,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,bird—what,1
370661,Philosophy_as_a_Humanistic_Discipline,0,perceptron,DET,called—there,1
378468,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,another,57
378470,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,every,25
378473,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,whatever,9
378474,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,whose,8
378472,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,quite,7
378469,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,either,3
378471,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,neither,2
378467,Philosophy_as_a_Humanistic_Discipline,0,spacy,DET,.”—that,1
385671,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,another,100
385676,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,whatever,26
385673,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,every,25
385672,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,either,9
385675,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,quite,7
385674,Philosophy_as_a_Humanistic_Discipline,0,stanford,DET,neither,1
374364,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,’,622
373095,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,philosophy,387
373352,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,question,273
374366,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,”,220
372504,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,language,203
373788,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,something,197
373694,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,sense,190
373147,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,point,185
370884,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,argument,175
371133,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NOUN,case,169
380580,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,philosophy,402
380800,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,question,275
380062,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,language,209
381080,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,sense,196
380621,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,point,189
378650,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,argument,178
378869,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,case,171
379530,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,fact,160
381373,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,theory,152
381382,Philosophy_as_a_Humanistic_Discipline,0,spacy,NOUN,things,150
387723,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,philosophy,407
387925,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,question,278
387213,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,language,210
388284,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,something,200
388203,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,sense,196
387761,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,point,189
385856,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,argument,179
386067,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,case,171
386713,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,fact,160
388493,Philosophy_as_a_Humanistic_Discipline,0,stanford,NOUN,theory,153
374525,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,one,532
374530,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,two,100
374367,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,1,37
374454,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,2,25
374483,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,3,23
374492,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,4,18
374499,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,5,17
374507,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,6,13
374513,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,7,13
374514,Philosophy_as_a_Humanistic_Discipline,0,perceptron,NUM,8,11
381800,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,one,362
381807,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,two,121
381643,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,1,22
381757,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,3,14
381728,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,2,12
381765,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,4,12
381771,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,5,11
381778,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,6,11
381784,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,7,9
381713,Philosophy_as_a_Humanistic_Discipline,0,spacy,NUM,1989,8
388918,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,one,461
388927,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,two,121
388757,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,1,31
388890,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,5,20
388872,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,3,18
388884,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,4,16
388841,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,2,14
388896,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,6,13
388902,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,7,13
388914,Philosophy_as_a_Humanistic_Discipline,0,stanford,NUM,ii,13
374543,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,us,151
374547,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,whose,8
374540,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,oneself,4
374546,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,whatever,2
374533,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,clearwhat,1
374534,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,concept—that,1
374535,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,idea—that,1
374536,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,involvement—that,1
374537,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,legitimation—that,1
374538,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRON,objectivism—and,1
381827,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,something,200
381822,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,one,157
381829,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,us,156
381826,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,someone,58
381808,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,another,43
381810,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,anything,36
381821,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,nothing,36
381809,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,anyone,23
381830,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,whatever,21
381813,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRON,everything,16
388935,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,us,157
388931,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,one,64
388938,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,whose,8
388932,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,oneself,6
388936,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,whatever,4
388930,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,mine,3
388933,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,thou,1
388934,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,thy,1
388937,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRON,whoever,1
374552,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,away,6
374551,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,aside,4
374556,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,‘,3
374549,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,'s,2
374550,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,apart,1
374553,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,back,1
374554,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,ourselves—we,1
374555,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,upon,1
374557,Philosophy_as_a_Humanistic_Discipline,0,perceptron,PRT,“,1
381844,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,’s,407
381836,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,n’t,28
381843,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,’,12
381837,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,pp,3
381839,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,say,3
381840,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,well,3
381842,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,yes,2
381834,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,'s,1
381835,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,cf,1
381838,Philosophy_as_a_Humanistic_Discipline,0,spacy,PRT,right,1
388944,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,’s,442
388939,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,'s,2
388941,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,away,2
388940,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,aside,1
388942,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,back,1
388943,Philosophy_as_a_Humanistic_Discipline,0,stanford,PRT,forward,1
375696,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,may,387
376544,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,would,252
375710,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,might,203
376195,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,say,203
375746,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,must,171
375620,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,know,159
374982,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,could,148
376402,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,think,141
376185,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,said,132
375682,Philosophy_as_a_Humanistic_Discipline,0,perceptron,VERB,make,100
382937,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,may,387
383715,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,would,255
382952,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,might,203
383405,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,say,203
382986,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,must,172
382861,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,know,166
382260,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,could,149
383593,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,think,143
383396,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,said,132
383417,Philosophy_as_a_Humanistic_Discipline,0,spacy,VERB,see,102
390014,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,may,388
390773,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,would,255
390471,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,say,205
390028,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,might,203
390060,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,must,172
389941,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,know,167
389358,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,could,149
390655,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,think,143
390462,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,said,132
390483,Philosophy_as_a_Humanistic_Discipline,0,stanford,VERB,see,105
376573,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,etc,10
376583,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,“,5
376584,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,”,4
376571,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,ed,3
376574,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,etc.,3
376575,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,i.e.,3
376570,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,de,2
376572,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,esp,2
376579,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,n,2
376580,Philosophy_as_a_Humanistic_Discipline,0,perceptron,X,say,2
383759,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,etc,16
383739,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,1,14
383741,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,2,11
383742,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,3,10
383786,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,x,10
383751,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,b,9
383737,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,.,6
383745,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,5,6
383743,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,4,5
383749,Philosophy_as_a_Humanistic_Discipline,0,spacy,X,[,5
390795,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,-,291
390851,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,—,128
390850,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,–,26
390792,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,*,12
390796,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,. . .,12
390800,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,2,11
390815,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,e.g.,11
390819,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,etc,10
390826,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,iii,10
390817,Philosophy_as_a_Humanistic_Discipline,0,stanford,X,est,9
390856,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,",",1754
390857,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,.,869
390859,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,;,246
390854,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,(,158
390855,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,),157
390858,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,:,121
390860,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,?,62
390853,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,!,3
390861,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,‘,1
390862,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,.,”,1
393987,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,",",1754
393989,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,.,870
393991,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,;,245
393983,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,(,152
393984,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,),149
393990,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,:,119
393999,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,“,118
394000,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,”,109
393996,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,—,97
393997,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,.,‘,95
396907,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,",",1754
396909,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,.,834
396911,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,;,246
396905,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,(,158
396906,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,),157
396918,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,“,122
396919,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,”,122
396910,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,:,121
396917,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,’,101
396916,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,.,‘,98
391275,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,religious,126
391368,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,true,59
390906,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,certain,41
390962,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,different,40
391043,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,general,35
391129,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,least,34
391151,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,metaphysical,33
391445,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,“,29
391104,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,inductive,25
391213,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADJ,particular,23
394380,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,religious,130
394464,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,true,60
394044,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,certain,42
394104,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,different,40
394172,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,general,35
394336,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,pleased,35
394271,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,metaphysical,34
394251,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,least,32
394227,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,inductive,26
394322,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADJ,particular,23
397315,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,religious,127
397396,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,true,60
396964,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,certain,42
397030,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,different,40
397101,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,general,35
397272,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,pleased,35
397203,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,metaphysical,34
397154,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,inductive,26
397258,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,particular,23
397280,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADJ,present,23
391461,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,like,41
391477,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,whether,31
391472,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,though,19
391480,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,without,17
391470,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,since,13
391448,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,although,12
391474,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,unless,11
391455,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,beyond,6
391466,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,outside,5
391482,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADP,‘,5
394534,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,like,42
394542,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,without,18
394531,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,beyond,6
394529,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,behind,4
394541,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,within,4
394527,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,among,3
394537,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,outside,3
394539,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,unlike,3
394528,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,around,2
394530,Philosophy_as_a_Humanistic_Discipline_1,1,spacy,ADP,beside,2
397477,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,like,42
397488,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,whether,30
397483,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,though,18
397491,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,without,18
397464,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,although,13
397482,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,since,13
397485,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,unless,11
397470,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,beyond,6
397467,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,behind,4
397480,Philosophy_as_a_Humanistic_Discipline_1,1,stanford,ADP,outside,4
391647,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADV,rather,49
391542,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADV,even,33
391623,Philosophy_as_a_Humanistic_Discipline_1,1,perceptron,ADV,perhaps,31
